fecha,cantidad,productor_id,usuario_id
2021-05-01,15.64,4,1
2021-05-01,3.49,2,1
2021-05-01,13.07,1,1
2021-05-01,15.01,1,1
2021-05-01,13.6,4,1
2021-05-01,14.08,2,1
2021-05-01,13.51,3,1
2021-05-01,18.72,7,1
2021-05-01,16.66,3,1
2021-05-01,10.87,5,1
2021-05-01,10.78,3,1
2021-05-01,12.21,5,1
2021-05-01,19.16,7,1
2021-05-01,19.26,3,1
2021-05-01,14.7,2,1
2021-05-01,6.8,4,1
2021-05-01,10.08,5,1
2021-05-01,7.92,4,1
2021-05-01,13.31,5,1
2021-05-01,10.62,3,1
2021-05-01,16.29,1,1
2021-05-02,19.0,6,1
2021-05-02,17.93,7,1
2021-05-02,0.28,3,1
2021-05-02,16.16,7,1
2021-05-02,16.23,3,1
2021-05-02,17.21,6,1
2021-05-02,18.47,5,1
2021-05-02,14.71,1,1
2021-05-02,19.74,1,1
2021-05-02,17.81,6,1
2021-05-02,2.32,7,1
2021-05-02,12.82,1,1
2021-05-02,9.27,5,1
2021-05-02,0.25,3,1
2021-05-02,9.37,4,1
2021-05-02,13.97,6,1
2021-05-02,19.51,1,1
2021-05-02,15.36,4,1
2021-05-02,0.25,1,1
2021-05-02,4.8,5,1
2021-05-02,6.12,1,1
2021-05-02,11.62,6,1
2021-05-02,10.37,5,1
2021-05-02,6.61,1,1
2021-05-02,0.64,2,1
2021-05-02,5.74,4,1
2021-05-02,0.54,4,1
2021-05-02,10.83,1,1
2021-05-02,13.63,6,1
2021-05-02,17.91,2,1
2021-05-02,8.18,5,1
2021-05-02,18.29,5,1
2021-05-02,5.41,7,1
2021-05-02,14.7,6,1
2021-05-02,2.75,4,1
2021-05-02,18.11,5,1
2021-05-03,0.21,3,1
2021-05-03,0.84,3,1
2021-05-03,6.08,4,1
2021-05-03,9.56,4,1
2021-05-03,10.35,6,1
2021-05-03,5.4,3,1
2021-05-03,1.38,3,1
2021-05-03,10.93,2,1
2021-05-03,10.94,7,1
2021-05-03,12.33,5,1
2021-05-03,11.62,5,1
2021-05-03,4.6,3,1
2021-05-03,17.6,4,1
2021-05-03,17.24,3,1
2021-05-03,19.38,5,1
2021-05-03,19.37,1,1
2021-05-03,6.73,4,1
2021-05-03,4.17,4,1
2021-05-03,17.75,1,1
2021-05-03,14.54,6,1
2021-05-03,4.39,3,1
2021-05-03,9.93,3,1
2021-05-03,3.17,6,1
2021-05-03,6.89,4,1
2021-05-03,7.76,4,1
2021-05-03,11.98,1,1
2021-05-03,0.75,3,1
2021-05-03,17.04,7,1
2021-05-03,12.8,4,1
2021-05-03,5.12,3,1
2021-05-03,14.24,7,1
2021-05-03,9.94,4,1
2021-05-03,6.01,1,1
2021-05-03,17.27,6,1
2021-05-03,2.36,1,1
2021-05-03,8.87,5,1
2021-05-03,2.51,2,1
2021-05-03,12.24,1,1
2021-05-03,17.98,7,1
2021-05-03,10.56,6,1
2021-05-03,9.47,2,1
2021-05-03,15.24,5,1
2021-05-03,5.84,2,1
2021-05-03,10.32,4,1
2021-05-03,0.12,6,1
2021-05-04,1.88,1,1
2021-05-04,1.09,1,1
2021-05-04,5.2,7,1
2021-05-04,0.88,5,1
2021-05-04,15.16,7,1
2021-05-04,8.34,6,1
2021-05-04,14.29,7,1
2021-05-04,1.26,2,1
2021-05-04,6.04,2,1
2021-05-04,1.81,4,1
2021-05-04,13.01,3,1
2021-05-04,5.82,3,1
2021-05-04,19.79,5,1
2021-05-04,2.09,1,1
2021-05-04,14.59,1,1
2021-05-04,9.97,2,1
2021-05-04,17.92,5,1
2021-05-04,7.65,4,1
2021-05-04,4.87,6,1
2021-05-04,18.16,4,1
2021-05-04,16.69,4,1
2021-05-04,15.34,4,1
2021-05-04,14.8,3,1
2021-05-04,7.74,7,1
2021-05-04,10.96,2,1
2021-05-04,6.75,1,1
2021-05-04,15.43,3,1
2021-05-04,14.01,1,1
2021-05-04,13.34,3,1
2021-05-04,10.89,2,1
2021-05-04,1.98,3,1
2021-05-04,0.59,7,1
2021-05-04,11.95,7,1
2021-05-04,19.07,2,1
2021-05-04,3.07,3,1
2021-05-04,2.06,3,1
2021-05-04,13.58,7,1
2021-05-04,5.83,6,1
2021-05-04,19.88,6,1
2021-05-04,5.86,3,1
2021-05-04,11.77,1,1
2021-05-05,2.46,7,1
2021-05-05,19.74,5,1
2021-05-05,10.67,5,1
2021-05-05,17.37,5,1
2021-05-05,14.58,4,1
2021-05-05,11.54,3,1
2021-05-05,11.92,6,1
2021-05-05,11.32,3,1
2021-05-05,17.37,7,1
2021-05-05,1.89,2,1
2021-05-05,19.85,7,1
2021-05-05,6.87,3,1
2021-05-05,1.45,7,1
2021-05-05,12.11,7,1
2021-05-05,9.3,4,1
2021-05-05,15.42,6,1
2021-05-05,18.31,1,1
2021-05-05,7.18,6,1
2021-05-05,17.67,4,1
2021-05-05,7.43,3,1
2021-05-05,13.57,5,1
2021-05-05,6.81,2,1
2021-05-05,10.56,2,1
2021-05-05,18.37,2,1
2021-05-05,11.24,3,1
2021-05-05,3.54,1,1
2021-05-05,15.47,3,1
2021-05-05,15.19,5,1
2021-05-05,2.89,4,1
2021-05-05,12.98,3,1
2021-05-05,16.68,5,1
2021-05-05,7.98,5,1
2021-05-05,14.02,2,1
2021-05-06,15.44,6,1
2021-05-06,16.61,6,1
2021-05-06,13.06,5,1
2021-05-06,0.16,1,1
2021-05-06,9.98,6,1
2021-05-06,1.45,7,1
2021-05-06,1.32,5,1
2021-05-06,9.53,4,1
2021-05-06,12.85,3,1
2021-05-06,12.67,3,1
2021-05-06,3.54,2,1
2021-05-06,7.94,4,1
2021-05-06,16.99,3,1
2021-05-06,16.72,3,1
2021-05-06,0.03,7,1
2021-05-06,11.88,5,1
2021-05-06,19.19,4,1
2021-05-06,17.08,3,1
2021-05-06,0.82,2,1
2021-05-06,17.87,3,1
2021-05-06,12.31,2,1
2021-05-06,14.47,7,1
2021-05-06,2.77,1,1
2021-05-06,16.5,5,1
2021-05-06,18.86,5,1
2021-05-06,2.41,1,1
2021-05-06,18.62,5,1
2021-05-06,16.89,3,1
2021-05-06,13.79,2,1
2021-05-06,13.33,4,1
2021-05-06,13.88,2,1
2021-05-07,7.02,6,1
2021-05-07,18.05,2,1
2021-05-07,18.48,6,1
2021-05-07,9.75,4,1
2021-05-07,3.59,4,1
2021-05-07,2.72,6,1
2021-05-07,4.11,2,1
2021-05-07,17.02,2,1
2021-05-07,1.64,2,1
2021-05-07,6.26,6,1
2021-05-07,9.3,3,1
2021-05-07,1.78,3,1
2021-05-07,15.0,2,1
2021-05-07,17.13,6,1
2021-05-07,12.08,6,1
2021-05-07,16.04,6,1
2021-05-07,10.75,5,1
2021-05-07,0.72,4,1
2021-05-07,13.38,6,1
2021-05-07,7.29,7,1
2021-05-07,19.29,5,1
2021-05-07,7.59,5,1
2021-05-07,14.01,5,1
2021-05-07,13.06,1,1
2021-05-07,14.32,7,1
2021-05-07,5.75,5,1
2021-05-07,9.38,7,1
2021-05-07,13.7,5,1
2021-05-07,7.63,2,1
2021-05-07,8.52,1,1
2021-05-07,1.24,5,1
2021-05-07,4.29,1,1
2021-05-07,11.69,3,1
2021-05-07,17.53,3,1
2021-05-07,13.81,7,1
2021-05-07,19.27,6,1
2021-05-07,6.1,4,1
2021-05-07,7.66,6,1
2021-05-07,10.46,4,1
2021-05-07,1.11,5,1
2021-05-08,11.47,7,1
2021-05-08,7.4,1,1
2021-05-08,15.11,4,1
2021-05-08,17.1,5,1
2021-05-08,8.08,6,1
2021-05-08,9.23,1,1
2021-05-08,19.99,1,1
2021-05-08,17.77,4,1
2021-05-08,2.67,6,1
2021-05-08,11.24,1,1
2021-05-08,3.1,2,1
2021-05-08,3.84,2,1
2021-05-08,16.65,1,1
2021-05-08,19.09,1,1
2021-05-08,7.76,6,1
2021-05-08,0.09,4,1
2021-05-08,10.54,6,1
2021-05-08,0.48,6,1
2021-05-08,12.95,7,1
2021-05-08,9.39,7,1
2021-05-08,10.09,7,1
2021-05-08,18.5,1,1
2021-05-08,5.41,4,1
2021-05-08,14.75,4,1
2021-05-08,4.9,3,1
2021-05-08,17.04,1,1
2021-05-08,7.48,7,1
2021-05-08,19.22,6,1
2021-05-08,13.99,1,1
2021-05-08,9.48,5,1
2021-05-08,4.08,6,1
2021-05-09,13.55,6,1
2021-05-09,15.79,7,1
2021-05-09,19.97,6,1
2021-05-09,8.19,5,1
2021-05-09,3.76,5,1
2021-05-09,19.71,3,1
2021-05-09,16.78,4,1
2021-05-09,0.83,7,1
2021-05-09,2.96,4,1
2021-05-09,9.59,2,1
2021-05-09,7.29,7,1
2021-05-09,13.53,3,1
2021-05-09,17.31,5,1
2021-05-09,9.62,7,1
2021-05-09,19.81,3,1
2021-05-09,0.84,2,1
2021-05-09,7.6,5,1
2021-05-09,13.14,2,1
2021-05-09,9.87,2,1
2021-05-09,15.63,5,1
2021-05-09,10.42,5,1
2021-05-09,12.54,4,1
2021-05-09,15.92,3,1
2021-05-09,14.99,1,1
2021-05-09,10.63,5,1
2021-05-09,3.4,4,1
2021-05-09,14.98,2,1
2021-05-09,16.57,6,1
2021-05-09,15.57,6,1
2021-05-09,3.63,2,1
2021-05-09,18.99,2,1
2021-05-09,5.78,6,1
2021-05-09,5.2,6,1
2021-05-09,12.97,2,1
2021-05-10,19.98,2,1
2021-05-10,14.48,6,1
2021-05-10,18.93,7,1
2021-05-10,1.64,7,1
2021-05-10,10.67,1,1
2021-05-10,7.98,6,1
2021-05-10,7.34,6,1
2021-05-10,15.6,6,1
2021-05-10,13.39,5,1
2021-05-10,6.61,1,1
2021-05-10,11.19,4,1
2021-05-10,5.96,3,1
2021-05-10,16.72,3,1
2021-05-10,7.05,2,1
2021-05-10,13.28,6,1
2021-05-10,15.01,2,1
2021-05-10,14.41,3,1
2021-05-10,17.21,3,1
2021-05-10,17.21,6,1
2021-05-10,6.57,1,1
2021-05-10,13.54,4,1
2021-05-10,6.81,2,1
2021-05-10,0.08,4,1
2021-05-10,4.63,1,1
2021-05-10,4.41,6,1
2021-05-10,15.71,5,1
2021-05-10,6.84,2,1
2021-05-10,11.13,1,1
2021-05-10,18.9,4,1
2021-05-10,13.92,6,1
2021-05-10,11.25,1,1
2021-05-10,13.24,3,1
2021-05-10,13.5,5,1
2021-05-10,17.6,7,1
2021-05-10,7.2,7,1
2021-05-10,11.11,2,1
2021-05-10,0.55,3,1
2021-05-10,1.32,3,1
2021-05-10,18.15,4,1
2021-05-10,14.53,4,1
2021-05-10,3.83,3,1
2021-05-10,6.87,6,1
2021-05-11,3.7,3,1
2021-05-11,11.64,2,1
2021-05-11,0.39,6,1
2021-05-11,5.84,4,1
2021-05-11,8.31,6,1
2021-05-11,15.26,7,1
2021-05-11,8.43,6,1
2021-05-11,2.86,5,1
2021-05-11,17.42,5,1
2021-05-11,19.32,4,1
2021-05-11,6.84,1,1
2021-05-11,0.21,4,1
2021-05-11,2.48,3,1
2021-05-11,9.4,6,1
2021-05-11,16.26,2,1
2021-05-11,15.71,7,1
2021-05-11,0.5,6,1
2021-05-11,1.42,5,1
2021-05-11,15.34,4,1
2021-05-11,9.51,3,1
2021-05-11,17.36,2,1
2021-05-11,8.12,7,1
2021-05-11,13.23,5,1
2021-05-11,10.25,1,1
2021-05-11,10.51,1,1
2021-05-11,8.14,6,1
2021-05-11,4.5,5,1
2021-05-11,11.14,6,1
2021-05-11,8.88,6,1
2021-05-11,17.51,6,1
2021-05-11,19.92,4,1
2021-05-11,7.19,5,1
2021-05-11,11.56,4,1
2021-05-11,11.71,6,1
2021-05-11,6.5,2,1
2021-05-12,2.38,5,1
2021-05-12,12.9,6,1
2021-05-12,14.87,1,1
2021-05-12,10.96,4,1
2021-05-12,1.72,5,1
2021-05-12,5.85,7,1
2021-05-12,6.15,7,1
2021-05-12,3.44,7,1
2021-05-12,7.83,7,1
2021-05-12,15.65,5,1
2021-05-12,17.67,1,1
2021-05-12,14.01,4,1
2021-05-12,8.39,6,1
2021-05-12,2.03,7,1
2021-05-12,18.11,7,1
2021-05-12,17.38,1,1
2021-05-12,15.64,4,1
2021-05-12,15.0,1,1
2021-05-12,9.64,3,1
2021-05-12,13.95,4,1
2021-05-12,5.09,2,1
2021-05-12,14.07,6,1
2021-05-12,7.13,5,1
2021-05-12,3.2,5,1
2021-05-12,18.87,1,1
2021-05-12,12.94,1,1
2021-05-12,15.07,4,1
2021-05-12,6.0,2,1
2021-05-12,18.16,3,1
2021-05-12,9.49,3,1
2021-05-12,16.64,4,1
2021-05-12,17.19,6,1
2021-05-12,5.07,7,1
2021-05-12,0.86,1,1
2021-05-13,19.5,2,1
2021-05-13,17.59,1,1
2021-05-13,0.09,2,1
2021-05-13,3.34,2,1
2021-05-13,13.86,4,1
2021-05-13,18.74,6,1
2021-05-13,7.28,5,1
2021-05-13,18.85,4,1
2021-05-13,3.08,3,1
2021-05-13,14.86,2,1
2021-05-13,16.23,7,1
2021-05-13,6.0,7,1
2021-05-13,9.34,3,1
2021-05-13,15.29,4,1
2021-05-13,11.91,2,1
2021-05-13,7.11,4,1
2021-05-13,10.9,3,1
2021-05-13,8.98,1,1
2021-05-13,4.85,6,1
2021-05-13,19.66,3,1
2021-05-13,14.78,7,1
2021-05-13,10.72,7,1
2021-05-13,11.2,1,1
2021-05-13,9.24,3,1
2021-05-13,19.19,1,1
2021-05-13,5.59,7,1
2021-05-13,18.94,3,1
2021-05-13,12.36,6,1
2021-05-13,1.67,2,1
2021-05-13,3.76,3,1
2021-05-13,18.12,1,1
2021-05-13,7.68,4,1
2021-05-13,16.01,1,1
2021-05-13,0.39,4,1
2021-05-13,3.05,3,1
2021-05-13,6.17,5,1
2021-05-13,7.41,2,1
2021-05-13,14.38,5,1
2021-05-13,12.36,3,1
2021-05-13,16.03,4,1
2021-05-14,1.16,1,1
2021-05-14,9.51,7,1
2021-05-14,19.37,6,1
2021-05-14,16.84,1,1
2021-05-14,17.58,3,1
2021-05-14,16.14,5,1
2021-05-14,4.36,1,1
2021-05-14,19.21,3,1
2021-05-14,16.15,4,1
2021-05-14,6.17,7,1
2021-05-14,3.87,2,1
2021-05-14,15.43,4,1
2021-05-14,15.05,1,1
2021-05-14,19.6,3,1
2021-05-14,19.38,4,1
2021-05-14,6.98,2,1
2021-05-14,13.13,2,1
2021-05-14,7.27,3,1
2021-05-14,4.13,1,1
2021-05-14,7.52,1,1
2021-05-14,15.3,6,1
2021-05-14,17.58,1,1
2021-05-14,13.85,5,1
2021-05-14,18.75,5,1
2021-05-14,11.75,7,1
2021-05-14,14.67,1,1
2021-05-14,3.49,1,1
2021-05-14,1.54,7,1
2021-05-14,11.6,2,1
2021-05-14,11.23,2,1
2021-05-14,8.55,2,1
2021-05-14,10.13,5,1
2021-05-14,2.74,1,1
2021-05-14,19.79,5,1
2021-05-14,11.43,5,1
2021-05-14,3.38,5,1
2021-05-14,14.32,3,1
2021-05-14,16.75,6,1
2021-05-14,10.29,6,1
2021-05-14,11.21,3,1
2021-05-14,17.03,5,1
2021-05-14,3.41,5,1
2021-05-14,16.74,4,1
2021-05-14,19.67,5,1
2021-05-15,19.65,6,1
2021-05-15,9.05,4,1
2021-05-15,0.6,7,1
2021-05-15,9.56,5,1
2021-05-15,2.09,5,1
2021-05-15,3.45,4,1
2021-05-15,14.29,5,1
2021-05-15,6.67,5,1
2021-05-15,13.92,6,1
2021-05-15,16.56,2,1
2021-05-15,12.23,5,1
2021-05-15,1.18,5,1
2021-05-15,10.97,7,1
2021-05-15,12.11,5,1
2021-05-15,8.8,7,1
2021-05-15,2.29,3,1
2021-05-15,11.34,1,1
2021-05-15,5.21,1,1
2021-05-15,19.45,5,1
2021-05-15,2.4,6,1
2021-05-15,9.81,6,1
2021-05-15,2.31,3,1
2021-05-15,18.16,7,1
2021-05-15,18.49,4,1
2021-05-15,15.63,2,1
2021-05-15,15.88,4,1
2021-05-15,0.29,5,1
2021-05-15,9.92,7,1
2021-05-15,12.3,6,1
2021-05-15,15.96,3,1
2021-05-15,14.11,2,1
2021-05-15,12.83,2,1
2021-05-15,17.1,2,1
2021-05-15,17.41,7,1
2021-05-15,9.35,3,1
2021-05-15,8.42,7,1
2021-05-15,8.1,2,1
2021-05-16,17.04,1,1
2021-05-16,7.08,3,1
2021-05-16,2.25,7,1
2021-05-16,4.38,7,1
2021-05-16,19.88,4,1
2021-05-16,10.55,6,1
2021-05-16,5.79,1,1
2021-05-16,18.03,5,1
2021-05-16,15.12,3,1
2021-05-16,18.59,7,1
2021-05-16,9.83,6,1
2021-05-16,0.44,3,1
2021-05-16,6.03,1,1
2021-05-16,19.27,5,1
2021-05-16,6.45,2,1
2021-05-16,4.2,2,1
2021-05-16,5.98,7,1
2021-05-16,0.16,5,1
2021-05-16,3.28,5,1
2021-05-16,12.22,6,1
2021-05-16,4.62,7,1
2021-05-16,8.16,6,1
2021-05-16,12.0,3,1
2021-05-16,6.85,2,1
2021-05-16,19.98,2,1
2021-05-16,11.0,2,1
2021-05-16,10.64,3,1
2021-05-16,11.66,4,1
2021-05-16,16.37,1,1
2021-05-16,19.45,3,1
2021-05-16,6.65,6,1
2021-05-16,13.48,4,1
2021-05-16,8.97,3,1
2021-05-16,18.06,2,1
2021-05-16,10.46,5,1
2021-05-17,15.39,7,1
2021-05-17,6.13,3,1
2021-05-17,17.6,3,1
2021-05-17,13.39,5,1
2021-05-17,14.83,6,1
2021-05-17,6.13,4,1
2021-05-17,11.55,7,1
2021-05-17,14.59,4,1
2021-05-17,11.93,6,1
2021-05-17,16.95,1,1
2021-05-17,11.95,1,1
2021-05-17,9.88,7,1
2021-05-17,14.58,7,1
2021-05-17,7.21,7,1
2021-05-17,17.37,6,1
2021-05-17,10.64,6,1
2021-05-17,12.28,4,1
2021-05-17,13.86,7,1
2021-05-17,11.29,5,1
2021-05-17,17.91,4,1
2021-05-17,8.33,5,1
2021-05-17,7.36,5,1
2021-05-17,3.36,3,1
2021-05-17,7.98,6,1
2021-05-17,11.64,2,1
2021-05-17,7.7,4,1
2021-05-17,15.38,2,1
2021-05-17,2.99,7,1
2021-05-17,12.1,3,1
2021-05-17,7.58,2,1
2021-05-17,17.37,6,1
2021-05-17,10.7,5,1
2021-05-17,10.67,5,1
2021-05-17,5.81,2,1
2021-05-17,14.75,5,1
2021-05-17,4.02,4,1
2021-05-17,1.38,4,1
2021-05-17,14.22,6,1
2021-05-17,4.8,6,1
2021-05-17,17.21,6,1
2021-05-18,1.49,2,1
2021-05-18,6.58,5,1
2021-05-18,5.91,6,1
2021-05-18,17.99,3,1
2021-05-18,7.62,4,1
2021-05-18,9.86,6,1
2021-05-18,19.37,4,1
2021-05-18,0.92,4,1
2021-05-18,10.04,3,1
2021-05-18,13.03,6,1
2021-05-18,2.25,2,1
2021-05-18,11.78,6,1
2021-05-18,13.55,4,1
2021-05-18,9.06,7,1
2021-05-18,19.92,5,1
2021-05-18,14.02,7,1
2021-05-18,6.69,7,1
2021-05-18,4.64,1,1
2021-05-18,17.05,3,1
2021-05-18,8.18,3,1
2021-05-18,13.64,7,1
2021-05-18,19.87,6,1
2021-05-18,18.52,7,1
2021-05-18,10.98,6,1
2021-05-18,7.4,4,1
2021-05-18,14.29,6,1
2021-05-18,11.01,3,1
2021-05-18,5.59,2,1
2021-05-18,18.16,3,1
2021-05-18,4.86,2,1
2021-05-18,11.81,5,1
2021-05-19,7.25,2,1
2021-05-19,9.86,5,1
2021-05-19,16.36,6,1
2021-05-19,16.06,7,1
2021-05-19,4.48,5,1
2021-05-19,18.75,5,1
2021-05-19,6.21,7,1
2021-05-19,8.51,4,1
2021-05-19,11.32,2,1
2021-05-19,15.09,6,1
2021-05-19,17.9,2,1
2021-05-19,12.74,2,1
2021-05-19,1.05,2,1
2021-05-19,6.06,7,1
2021-05-19,19.52,4,1
2021-05-19,5.49,5,1
2021-05-19,5.23,6,1
2021-05-19,9.58,2,1
2021-05-19,14.71,4,1
2021-05-19,17.08,1,1
2021-05-19,5.89,4,1
2021-05-19,11.08,3,1
2021-05-19,11.28,7,1
2021-05-19,5.6,1,1
2021-05-19,17.77,5,1
2021-05-19,19.95,5,1
2021-05-19,8.52,6,1
2021-05-19,4.52,2,1
2021-05-19,6.51,1,1
2021-05-19,16.6,7,1
2021-05-19,9.95,1,1
2021-05-19,11.07,2,1
2021-05-19,10.18,7,1
2021-05-19,9.77,2,1
2021-05-19,12.09,1,1
2021-05-20,9.25,4,1
2021-05-20,12.86,2,1
2021-05-20,17.83,6,1
2021-05-20,1.17,4,1
2021-05-20,5.22,5,1
2021-05-20,5.09,3,1
2021-05-20,9.83,6,1
2021-05-20,14.75,2,1
2021-05-20,10.31,3,1
2021-05-20,13.46,3,1
2021-05-20,10.87,4,1
2021-05-20,5.73,1,1
2021-05-20,16.38,3,1
2021-05-20,7.37,2,1
2021-05-20,8.76,4,1
2021-05-20,13.45,4,1
2021-05-20,19.22,2,1
2021-05-20,5.78,1,1
2021-05-20,5.88,3,1
2021-05-20,1.73,4,1
2021-05-20,15.56,5,1
2021-05-20,7.41,7,1
2021-05-20,7.47,2,1
2021-05-20,10.09,5,1
2021-05-20,5.25,7,1
2021-05-20,6.71,2,1
2021-05-20,10.2,2,1
2021-05-20,3.98,3,1
2021-05-20,19.58,1,1
2021-05-20,7.95,3,1
2021-05-20,16.77,4,1
2021-05-20,8.47,5,1
2021-05-20,2.66,6,1
2021-05-20,17.31,3,1
2021-05-20,5.32,2,1
2021-05-20,10.33,4,1
2021-05-20,8.74,2,1
2021-05-20,7.1,3,1
2021-05-20,4.14,2,1
2021-05-20,6.34,6,1
2021-05-20,7.64,2,1
2021-05-20,7.96,6,1
2021-05-20,11.28,1,1
2021-05-20,3.77,6,1
2021-05-20,13.82,2,1
2021-05-21,10.74,3,1
2021-05-21,16.29,7,1
2021-05-21,2.76,7,1
2021-05-21,5.53,4,1
2021-05-21,13.75,6,1
2021-05-21,5.45,4,1
2021-05-21,4.37,1,1
2021-05-21,9.53,4,1
2021-05-21,5.73,3,1
2021-05-21,17.12,6,1
2021-05-21,4.15,3,1
2021-05-21,1.39,6,1
2021-05-21,10.38,3,1
2021-05-21,15.3,2,1
2021-05-21,19.65,1,1
2021-05-21,0.56,4,1
2021-05-21,0.11,6,1
2021-05-21,6.28,5,1
2021-05-21,15.33,7,1
2021-05-21,0.16,4,1
2021-05-21,8.93,6,1
2021-05-21,13.92,7,1
2021-05-21,9.19,1,1
2021-05-21,15.79,1,1
2021-05-21,8.4,1,1
2021-05-21,4.53,4,1
2021-05-21,16.08,3,1
2021-05-21,1.95,3,1
2021-05-21,4.91,3,1
2021-05-21,16.41,6,1
2021-05-22,2.85,4,1
2021-05-22,15.61,2,1
2021-05-22,17.84,2,1
2021-05-22,16.41,7,1
2021-05-22,13.92,3,1
2021-05-22,15.67,1,1
2021-05-22,9.76,7,1
2021-05-22,19.45,7,1
2021-05-22,1.28,4,1
2021-05-22,15.57,7,1
2021-05-22,4.33,2,1
2021-05-22,17.64,2,1
2021-05-22,1.89,2,1
2021-05-22,14.4,4,1
2021-05-22,2.88,1,1
2021-05-22,16.89,2,1
2021-05-22,2.3,7,1
2021-05-22,7.97,5,1
2021-05-22,14.16,6,1
2021-05-22,8.88,1,1
2021-05-22,10.09,2,1
2021-05-22,4.77,7,1
2021-05-22,15.91,1,1
2021-05-22,13.3,2,1
2021-05-22,2.55,4,1
2021-05-22,9.75,5,1
2021-05-22,3.6,3,1
2021-05-22,9.24,5,1
2021-05-22,1.95,7,1
2021-05-22,13.34,1,1
2021-05-22,18.69,5,1
2021-05-22,12.52,2,1
2021-05-22,15.38,3,1
2021-05-22,6.43,6,1
2021-05-22,19.57,1,1
2021-05-22,8.63,7,1
2021-05-22,5.63,4,1
2021-05-22,15.99,3,1
2021-05-22,5.68,4,1
2021-05-22,12.64,1,1
2021-05-22,8.0,6,1
2021-05-22,10.86,1,1
2021-05-23,15.26,4,1
2021-05-23,0.28,2,1
2021-05-23,5.11,6,1
2021-05-23,2.77,5,1
2021-05-23,8.74,5,1
2021-05-23,0.87,1,1
2021-05-23,18.13,4,1
2021-05-23,2.75,1,1
2021-05-23,14.46,3,1
2021-05-23,14.59,1,1
2021-05-23,5.59,2,1
2021-05-23,18.24,5,1
2021-05-23,18.78,3,1
2021-05-23,1.82,6,1
2021-05-23,14.52,2,1
2021-05-23,9.14,6,1
2021-05-23,5.74,1,1
2021-05-23,3.15,1,1
2021-05-23,15.81,7,1
2021-05-23,16.53,4,1
2021-05-23,19.74,2,1
2021-05-23,1.4,6,1
2021-05-23,17.01,6,1
2021-05-23,16.35,6,1
2021-05-23,10.27,5,1
2021-05-23,18.17,3,1
2021-05-23,16.2,5,1
2021-05-23,4.46,2,1
2021-05-23,12.31,5,1
2021-05-23,13.54,7,1
2021-05-23,13.94,7,1
2021-05-23,1.28,1,1
2021-05-23,6.04,3,1
2021-05-23,18.21,6,1
2021-05-23,12.0,3,1
2021-05-23,6.09,4,1
2021-05-23,0.99,1,1
2021-05-23,1.14,7,1
2021-05-23,19.46,5,1
2021-05-23,14.41,2,1
2021-05-23,10.66,3,1
2021-05-23,3.72,6,1
2021-05-23,3.15,3,1
2021-05-23,12.0,4,1
2021-05-23,5.6,3,1
2021-05-24,9.15,3,1
2021-05-24,11.65,1,1
2021-05-24,8.91,5,1
2021-05-24,7.21,4,1
2021-05-24,19.91,6,1
2021-05-24,0.43,6,1
2021-05-24,13.4,7,1
2021-05-24,7.79,3,1
2021-05-24,17.32,7,1
2021-05-24,4.17,1,1
2021-05-24,10.16,7,1
2021-05-24,16.78,5,1
2021-05-24,6.44,1,1
2021-05-24,18.18,6,1
2021-05-24,18.59,4,1
2021-05-24,9.11,7,1
2021-05-24,2.88,7,1
2021-05-24,4.36,3,1
2021-05-24,4.26,5,1
2021-05-24,5.53,7,1
2021-05-24,17.3,1,1
2021-05-24,18.79,4,1
2021-05-24,6.35,3,1
2021-05-24,2.19,4,1
2021-05-24,12.63,6,1
2021-05-24,11.95,4,1
2021-05-24,9.15,7,1
2021-05-24,4.92,3,1
2021-05-24,15.51,6,1
2021-05-24,3.63,7,1
2021-05-24,12.11,1,1
2021-05-24,15.26,7,1
2021-05-24,15.19,6,1
2021-05-24,9.3,5,1
2021-05-24,3.07,2,1
2021-05-25,0.93,2,1
2021-05-25,4.12,5,1
2021-05-25,12.57,6,1
2021-05-25,5.95,6,1
2021-05-25,9.99,2,1
2021-05-25,17.01,3,1
2021-05-25,16.3,4,1
2021-05-25,7.45,3,1
2021-05-25,1.22,3,1
2021-05-25,0.58,3,1
2021-05-25,10.25,2,1
2021-05-25,9.62,4,1
2021-05-25,8.95,4,1
2021-05-25,2.9,5,1
2021-05-25,0.49,4,1
2021-05-25,16.96,5,1
2021-05-25,5.36,2,1
2021-05-25,5.47,7,1
2021-05-25,10.28,3,1
2021-05-25,0.16,6,1
2021-05-25,3.11,5,1
2021-05-25,18.03,5,1
2021-05-25,5.7,4,1
2021-05-25,1.36,7,1
2021-05-25,2.49,3,1
2021-05-25,9.6,1,1
2021-05-25,15.98,3,1
2021-05-25,4.97,2,1
2021-05-25,13.87,7,1
2021-05-25,1.03,7,1
2021-05-25,8.19,7,1
2021-05-25,7.99,2,1
2021-05-25,3.66,3,1
2021-05-25,18.81,1,1
2021-05-25,1.9,1,1
2021-05-26,19.52,6,1
2021-05-26,10.51,5,1
2021-05-26,18.07,2,1
2021-05-26,15.79,2,1
2021-05-26,9.61,6,1
2021-05-26,6.14,4,1
2021-05-26,0.72,3,1
2021-05-26,2.67,6,1
2021-05-26,7.06,5,1
2021-05-26,12.9,2,1
2021-05-26,8.52,1,1
2021-05-26,10.14,4,1
2021-05-26,5.5,7,1
2021-05-26,17.0,7,1
2021-05-26,15.16,5,1
